length_scale,nu
2.1513851997467555,1.5
2.151667176406295,1.5
2.152752358055047,1.5
2.152183742813258,1.5
2.1531551006787595,1.5
2.154232377076148,1.5
2.1553138357449653,1.5
2.1536515057386256,1.5
2.1547452505513585,1.5
2.1558863468209286,1.5
2.15648054822512,1.5
2.1575003980619365,1.5
2.1583412522551577,1.5
2.1594344253719173,1.5
2.1603374160620525,1.5
2.147414415488174,1.5
2.148494816701364,1.5
2.1495611760669275,1.5
2.1494337054035846,1.5
2.15048738163877,1.5
2.151242931965012,1.5
2.152286900710741,1.5
2.153256004981619,1.5
2.1522441478904675,1.5
2.1517056933548555,1.5
2.152596406113527,1.5
2.150876322671637,1.5
2.145809179229213,1.5
2.146165671222237,1.5
2.147215819467013,1.5
2.1482782952262616,1.5
2.1456864745190507,1.5
2.1466684999863634,1.5
2.147225384173615,1.5
2.148210363174893,1.5
2.148409466235242,1.5
2.149321242425141,1.5
2.149959389519079,1.5
2.150788968346551,1.5
2.1493437253062826,1.5
2.150227960069169,1.5
2.151224337000452,1.5
2.151991288652697,1.5
2.152543821593495,1.5
2.153226005055488,1.5
2.1542186152535074,1.5
2.155198426317765,1.5
2.1560818163207176,1.5
2.1571059471144,1.5
2.157395813476528,1.5
2.1582807724929443,1.5
2.158817288502814,1.5
2.159858136755119,1.5
2.1605866604817687,1.5
2.1611545325138497,1.5
2.160826930410141,1.5
2.161706935495064,1.5
2.162632424718353,1.5
2.1635473875561773,1.5
2.1644874925710065,1.5
2.165305653966058,1.5
2.1661396896204743,1.5
2.1607091943543515,1.5
2.161712457657182,1.5
2.1623865571171748,1.5
2.1621582396573262,1.5
2.1631601325331187,1.5
2.164062509162834,1.5
2.164251025486861,1.5
2.1650669371331386,1.5
2.1659656230533657,1.5
2.166818980319352,1.5
2.1673884891109583,1.5
2.1683234275693777,1.5
2.167751415188891,1.5
2.168070938266053,1.5
2.1690131682004523,1.5
2.1699871997701523,1.5
2.170914512939803,1.5
2.1718748898890605,1.5
2.172811257195461,1.5
2.1737746679661303,1.5
2.1726365426145846,1.5
2.1730431246534256,1.5
2.1740012250722587,1.5
2.174358618845994,1.5
2.175289769944949,1.5
2.175470586832103,1.5
2.1763949551473667,1.5
2.177354776229058,1.5
2.178138063613435,1.5
2.1789747578528447,1.5
2.178955082191391,1.5
2.179671255120523,1.5
2.180393901100266,1.5
2.176241681944948,1.5
2.177223700506836,1.5
2.177986659256068,1.5
2.1785603604348247,1.5
2.1750615812539955,1.5
2.175744936941725,1.5
2.174280095534882,1.5
2.17526342290771,1.5
2.176248620532733,1.5
2.177193847146268,1.5
2.178105717896462,1.5
2.178962812513859,1.5
2.179931171691808,1.5
2.1808570340758973,1.5
2.181819856840999,1.5
2.157960238186927,1.5
2.158377785695642,1.5
2.159076364489963,1.5
2.159614442423797,1.5
2.155959254355185,1.5
2.156139056188694,1.5
2.1568653908341773,1.5
2.1576504113581647,1.5
2.1582778792857105,1.5
2.1590585267976308,1.5
2.159990298647937,1.5
2.160939602829689,1.5
2.1618346705888687,1.5
2.1625786164505825,1.5
2.1614793361076496,1.5
2.1624640680782226,1.5
2.162881551860964,1.5
2.161092518936479,1.5
2.161315853685056,1.5
2.162204030515213,1.5
2.1624214329859,1.5
2.1632953589786834,1.5
2.1640884641373344,1.5
2.157625225339723,1.5
2.158547328652794,1.5
2.1593153761238773,1.5
2.1602328839643747,1.5
2.1611051476970347,1.5
2.1616878219226394,1.5
2.162486650212076,1.5
2.16233599462788,1.5
2.1632020038817563,1.5
2.163992153979593,1.5
2.164826291986742,1.5
2.160525061174955,1.5
2.158237218684493,1.5
2.159147558191263,1.5
2.1600373245769022,1.5
2.160325258753842,1.5
2.160143410818023,1.5
2.160951777303379,1.5
2.1612670029542365,1.5
2.162143241189889,1.5
2.1630425635772728,1.5
2.1636957631940565,1.5
2.1645414800342664,1.5
2.165216577006381,1.5
2.1645727098878287,1.5
2.1639826632486496,1.5
2.1636973964578123,1.5
2.16415029469774,1.5
2.164845205999279,1.5
2.165737652354247,1.5
2.166087506137416,1.5
2.1668407119790705,1.5
2.167613195067385,1.5
2.168437668534296,1.5
2.168704564569296,1.5
2.16683594740499,1.5
2.167635978856215,1.5
2.1683897847941696,1.5
2.1668810727643426,1.5
2.167524959583312,1.5
2.16823660972145,1.5
2.169133976501554,1.5
2.169993752977286,1.5
2.1708704599524027,1.5
2.171604073732107,1.5
2.1716635851034303,1.5
2.171365766315382,1.5
2.172172005130703,1.5
2.1727731044919967,1.5
2.172382837212417,1.5
2.171774695435289,1.5
2.1725379478428746,1.5
2.173415701465285,1.5
2.1742836368198013,1.5
2.174941988806568,1.5
2.175804517428812,1.5
2.1754777665454554,1.5
2.175175197406126,1.5
2.175919672392364,1.5
2.176772521316143,1.5
2.177631123650641,1.5
2.1783244129701176,1.5
2.1780414060492514,1.5
2.177619411075049,1.5
2.178381587085,1.5
2.172438957501275,1.5
2.173198899078101,1.5
2.174054165865251,1.5
2.174890820509883,1.5
2.175700503446903,1.5
2.1762721647561776,1.5
2.1767457160357204,1.5
2.1774288589068727,1.5
2.178294872502678,1.5
2.1791426585026743,1.5
2.1798918785677706,1.5
2.1807436677632257,1.5
2.179843610305757,1.5
2.180709807403477,1.5
2.1815323956865376,1.5
2.182327440041598,1.5
2.182805588729111,1.5
2.183664690982212,1.5
2.184203991917774,1.5
2.183267990988178,1.5
2.182597591921723,1.5
2.173567309275924,1.5
2.174249272893697,1.5
2.175060149720504,1.5
2.1750869366331744,1.5
2.17592521803195,1.5
2.1767605542372586,1.5
2.177592891764255,1.5
2.178396357875907,1.5
2.1792344637428043,1.5
2.179729134304899,1.5
2.180459055228785,1.5
2.180779876732505,1.5
2.18162193504431,1.5
2.182466606910768,1.5
2.183265943579673,1.5
2.1841268416383044,1.5
2.1846488966100224,1.5
2.185382406509551,1.5
2.186224475749452,1.5
2.186313124603807,1.5
2.1870196252967,1.5
2.187819900154855,1.5
2.188646955549935,1.5
2.188360454877038,1.5
2.1891239524092208,1.5
2.189961909653204,1.5
2.190223414036192,1.5
2.190944855746289,1.5
2.190013644211207,1.5
2.190841447812433,1.5
2.19158013498007,1.5
2.1924062474823613,1.5
2.1932087301850456,1.5
2.193870229399716,1.5
2.194111645577681,1.5
2.194870193665346,1.5
2.1951543632561075,1.5
2.1959699300917324,1.5
2.1967983240767195,1.5
2.1972302861012545,1.5
2.1977183494059016,1.5
2.198457765628393,1.5
2.199104593593219,1.5
2.1999233259555933,1.5
2.2005878464937942,1.5
2.201209621213131,1.5
2.201792287804369,1.5
2.2022830384184253,1.5
2.2029969863180763,1.5
2.2037945968171564,1.5
2.204573493252528,1.5
2.205380546635106,1.5
2.2040493071568013,1.5
2.204644116065572,1.5
2.2046736710888384,1.5
2.20540743523642,1.5
2.20584472967512,1.5
2.206334437203421,1.5
2.207135204372785,1.5
2.2079009891516,1.5
2.2086359198325027,1.5
2.209285209039127,1.5
2.2100964027523777,1.5
2.210323029336429,1.5
2.208785631143669,1.5
2.2076715075369666,1.5
2.2084606717451027,1.5
2.2064907159053897,1.5
2.207251772116412,1.5
2.207981272313556,1.5
2.208746187447264,1.5
2.209396897225367,1.5
2.210197214595982,1.5
2.210986182122284,1.5
2.2117558610536747,1.5
2.210462964387988,1.5
2.2110918343878447,1.5
2.2117645442313174,1.5
2.212427546494045,1.5
2.2131536552525577,1.5
2.2137531294740267,1.5
2.214434900155702,1.5
2.214786533591701,1.5
2.215426855149901,1.5
2.2162141009729903,1.5
2.2142287200151,1.5
2.2144792594863456,1.5
2.214476596904802,1.5
2.215246380066055,1.5
2.2155850600711617,1.5
2.215560995966999,1.5
2.216316436651662,1.5
2.2169701836500706,1.5
2.217174158533075,1.5
2.2179587421032974,1.5
2.2180820541957016,1.5
2.2187439489671297,1.5
2.219535071979565,1.5
2.2201771362684104,1.5
2.2209723456997903,1.5
2.2216257413339404,1.5
2.2193997763733004,1.5
2.2201643664623103,1.5
2.220944293595564,1.5
2.221373261661015,1.5
2.2213918953668617,1.5
2.222136293091594,1.5
2.22278368363464,1.5
2.2235587196170883,1.5
2.2242808268855963,1.5
2.2248400487045243,1.5
2.225375269231362,1.5
2.226130345770802,1.5
2.2263022855484405,1.5
2.226609293213138,1.5
2.227214109731568,1.5
2.2279658202171246,1.5
2.228721083820976,1.5
2.2294931261418425,1.5
2.230213703050348,1.5
2.2308608853079472,1.5
2.2316005183797056,1.5
2.2322330887263484,1.5
2.2321132574431872,1.5
2.2326193952195776,1.5
2.233385953566616,1.5
2.2321152402142426,1.5
2.231311743948347,1.5
2.231934331303413,1.5
2.2325638226430824,1.5
2.2327694699657727,1.5
2.2335350323553587,1.5
2.234302245633996,1.5
2.234819274616193,1.5
2.235578120225489,1.5
2.232485734649299,1.5
2.233063641088282,1.5
2.2337646517702776,1.5
2.2322742454742355,1.5
2.2328160075455434,1.5
2.233546295627721,1.5
2.234238429496036,1.5
2.234989619727647,1.5
2.235423080459596,1.5
2.236185287747898,1.5
2.2347503264260684,1.5
2.235325233077228,1.5
